Time		Node	InEdges	LastSeen(sec)	UDPRecv	ICMPin	ICMPout
11:10:29	13			1			7.15			2			28			33
11:10:29	12			1			5.75			2			18			9
11:10:29	9			1			12.26			2			19			26
11:10:29	 
11:10:29	11			1			6.41			2			0			0
11:10:29	8			1			3.05			2			23			35
11:10:29	5			1			8.95			2			60			85
11:10:29	2			1			9.69			2			25			16
11:10:29	6			1			10.04			2			27			39
11:10:29	3			1			6.99			2			55			87
11:10:29	4			1			5.04			2			25			52
11:10:29	7			1			12.07			2			25			34
11:10:29	10			1			5.80			2			23			38
11:10:29	13			1			7.35			2			32			37
11:10:29	12			1			5.96			2			22			12
11:10:29	9			1			12.46			2			22			30
11:10:29	 
11:10:33	11			1			0.00			3			0			0
11:10:33	8			1			7.22			2			23			35
11:10:33	5			1			13.12			2			60			85
11:10:33	2			1			13.86			2			25			16
11:10:33	6			1			0.11			3			27			39
11:10:33	3			1			11.16			2			72			105
11:10:33	4			1			2.74			3			25			52
11:10:33	7			1			16.25			2			25			34
11:10:33	10			1			3.47			3			23			38
11:10:33	13			1			11.53			2			32			37
11:10:33	12			1			10.13			2			22			12
11:10:33	9			1			1.66			3			22			30
11:10:33	 
11:10:40	11			1			6.87			3			0			0
11:10:40	8			1			5.77			3			23			35
11:10:40	5			1			4.41			3			60			85
11:10:40	2			1			0.00			3			25			16
11:10:40	6			1			6.99			3			27			39
11:10:40	3			1			18.04			2			72			105
11:10:40	4			1			9.62			3			25			52
11:10:40	7			1			23.13			2			25			34
11:10:40	10			1			10.34			3			23			38
11:10:40	13			1			3.01			3			32			37
11:10:40	12			1			0.55			3			22			12
11:10:40	9			1			8.53			3			22			30
11:10:40	 
11:10:41	11			1			8.38			3			0			0
11:10:41	8			1			7.27			3			27			41
11:10:41	5			1			5.91			3			60			85
11:10:41	2			1			1.50			3			31			19
11:10:41	6			1			8.49			3			30			42
11:10:41	3			1			0.82			3			72			105
11:10:41	4			1			11.12			3			28			59
11:10:41	7			1			0.92			3			25			34
11:10:41	10			1			11.84			3			23			38
11:10:41	13			1			4.51			3			32			37
11:10:41	12			1			2.05			3			22			12
11:10:41	9			1			10.03			3			22			30
11:10:41	 
11:10:41	11			1			8.49			3			0			0
11:10:41	8			1			7.38			3			27			41
11:10:41	5			1			6.02			3			60			85
11:10:41	2			1			1.62			3			31			19
11:10:41	6			1			8.60			3			30			42
11:10:41	3			1			0.93			3			72			105
11:10:41	4			1			11.23			3			28			59
11:10:41	7			1			1.03			3			28			40
11:10:41	10			1			11.96			3			28			44
11:10:41	13			1			4.62			3			32			37
11:10:41	12			1			2.16			3			26			13
11:10:41	9			1			10.15			3			22			30
11:10:41	 
11:10:42	11			1			9.30			3			0			0
11:10:42	8			1			0.41			4			27			41
11:10:42	5			1			6.84			3			69			94
11:10:42	2			1			2.43			3			31			19
11:10:42	6			1			9.41			3			30			42
11:10:42	3			1			1.74			3			83			119
11:10:42	4			1			12.05			3			28			59
11:10:42	7			1			1.84			3			28			40
11:10:42	10			1			12.77			3			28			44
