outlier_no,subset_size,subset,node,data type,index_first_element,index_last_element,outlier_score,acceptable_deviation,value_to_check,min_value,max_value
899,11,"[97.0, 101.0, 101.0, 101.0, 101.0, 103.0, 103.0, 103.0, 103.0, 103.0, 108.0]",6,CURRENT_icmp_sent,66,76,1.0666666666666675,6.0,108.0,95.6,107.6
900,11,"[113.0, 117.0, 117.0, 117.0, 117.0, 117.0, 120.0, 120.0, 120.0, 120.0, 125.0]",6,CURRENT_icmp_sent,83,93,1.0115126765082298,7.118052168020875,125.0,110.68194783197912,124.91805216802088
901,11,"[25.0, 25.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 44.0]",7,CURRENT_icmp_recv,12,22,4.15,4.0,44.0,23.4,31.4
902,11,"[74.0, 79.0, 79.0, 79.0, 79.0, 82.0, 82.0, 82.0, 82.0, 82.0, 89.0]",7,CURRENT_icmp_recv,52,62,1.1022703842524302,8.16496580927726,89.0,71.83503419072274,88.16496580927726
903,11,"[110.0, 114.0, 114.0, 114.0, 114.0, 114.0, 118.0, 118.0, 118.0, 118.0, 125.0]",7,CURRENT_icmp_recv,82,92,1.147877149881254,8.537498983243799,125.0,106.66250101675621,123.7374989832438
904,11,"[34.0, 34.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 58.0]",7,CURRENT_icmp_sent,12,22,2.4000000000000004,8.0,58.0,30.799999999999997,46.8
905,11,"[63.0, 63.0, 65.0, 65.0, 65.0, 65.0, 66.0, 66.0, 66.0, 66.0, 71.0]",7,CURRENT_icmp_sent,34,44,1.6431676725154982,3.6514837167011076,71.0,61.34851628329889,68.65148371670111
906,11,"[76.0, 78.0, 78.0, 78.0, 78.0, 78.0, 80.0, 80.0, 80.0, 80.0, 84.0]",7,CURRENT_icmp_sent,56,66,1.2650074712977104,4.268749491621899,84.0,74.33125050837809,82.8687494916219
907,11,"[88.0, 89.0, 89.0, 89.0, 89.0, 91.0, 91.0, 91.0, 91.0, 91.0, 94.0]",7,CURRENT_icmp_sent,78,88,1.0829546147805156,3.785938897200183,94.0,86.11406110279982,93.68593889720019
908,11,"[122.0, 122.0, 122.0, 122.0, 122.0, 122.0, 124.0, 124.0, 124.0, 124.0, 127.0]",7,CURRENT_icmp_sent,138,148,1.2859821149611694,3.265986323710904,127.0,119.53401367628909,126.0659863237109
909,11,"[23.0, 23.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 47.0]",8,CURRENT_icmp_recv,14,24,3.9,5.333333333333334,47.0,20.866666666666667,31.53333333333333
910,11,"[55.0, 60.0, 60.0, 60.0, 60.0, 60.0, 62.0, 62.0, 62.0, 62.0, 68.0]",8,CURRENT_icmp_recv,36,46,1.153558951403911,6.674994798166929,68.0,53.62500520183307,66.97499479816693
911,11,"[35.0, 35.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 68.0]",8,CURRENT_icmp_sent,14,24,3.5250000000000004,8.0,68.0,31.799999999999997,47.8
912,11,"[92.0, 94.0, 94.0, 94.0, 94.0, 97.0, 97.0, 97.0, 97.0, 97.0, 102.0]",8,CURRENT_icmp_sent,58,68,1.1218726000937551,5.9721576223896395,102.0,89.32784237761035,101.27215762238964
913,11,"[121.0, 124.0, 124.0, 124.0, 124.0, 125.0, 125.0, 125.0, 125.0, 125.0, 130.0]",8,CURRENT_icmp_sent,97,107,1.492037690739826,3.8873012632302006,130.0,120.3126987367698,128.08730126323022
914,11,"[22.0, 22.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 48.0]",9,CURRENT_icmp_recv,12,22,4.2749999999999995,5.333333333333334,48.0,19.866666666666667,30.53333333333333
915,11,"[57.0, 61.0, 61.0, 61.0, 61.0, 61.0, 65.0, 65.0, 65.0, 65.0, 71.0]",9,CURRENT_icmp_recv,34,44,1.0307468284647996,8.537498983243799,71.0,53.6625010167562,70.7374989832438
916,11,"[71.0, 73.0, 73.0, 73.0, 73.0, 73.0, 76.0, 76.0, 76.0, 76.0, 80.0]",9,CURRENT_icmp_recv,47,57,1.0392304845413263,5.773502691896258,80.0,68.22649730810375,79.77350269189625
917,11,"[115.0, 117.0, 117.0, 117.0, 117.0, 117.0, 120.0, 120.0, 120.0, 120.0, 126.0]",9,CURRENT_icmp_recv,99,109,1.3856406460551016,5.773502691896258,126.0,112.22649730810375,123.77350269189625
918,11,"[30.0, 30.0, 36.0, 36.0, 36.0, 36.0, 36.0, 36.0, 36.0, 36.0, 46.0]",9,CURRENT_icmp_sent,12,22,1.4000000000000004,8.0,46.0,26.799999999999997,42.8
919,11,"[53.0, 55.0, 55.0, 55.0, 55.0, 55.0, 58.0, 58.0, 58.0, 58.0, 63.0]",9,CURRENT_icmp_sent,34,44,1.212435565298214,5.773502691896258,63.0,50.226497308103745,61.773502691896255
920,11,"[63.0, 64.0, 64.0, 64.0, 64.0, 64.0, 66.0, 66.0, 66.0, 66.0, 69.0]",9,CURRENT_icmp_sent,47,57,1.172727272727272,3.6666666666666665,69.0,61.03333333333334,68.36666666666667
921,11,"[91.0, 93.0, 93.0, 93.0, 93.0, 93.0, 95.0, 95.0, 95.0, 95.0, 98.0]",9,CURRENT_icmp_sent,99,109,1.0307468284648014,4.268749491621899,98.0,89.33125050837809,97.8687494916219
922,11,"[107.0, 110.0, 110.0, 110.0, 110.0, 110.0, 111.0, 111.0, 111.0, 111.0, 115.0]",9,CURRENT_icmp_sent,125,135,1.2942628322986685,3.785938897200183,115.0,106.31406110279981,113.88593889720018
923,11,"[110.0, 110.0, 111.0, 111.0, 111.0, 111.0, 115.0, 115.0, 115.0, 115.0, 123.0]",9,CURRENT_icmp_sent,129,139,1.4762779385075613,7.180219742846006,123.0,105.219780257154,119.58021974284601
862,11,"[28.0, 31.0, 31.0, 31.0, 31.0, 31.0, 35.0, 35.0, 35.0, 35.0, 41.0]",10,CURRENT_icmp_recv,17,27,1.1019428637031554,7.895146188218008,41.0,24.40485381178199,40.195146188218004
863,11,"[46.0, 46.0, 49.0, 49.0, 49.0, 49.0, 54.0, 54.0, 54.0, 54.0, 61.0]",10,CURRENT_icmp_recv,34,44,1.0137469737707079,10.456258094238748,61.0,39.94374190576125,60.85625809423875
864,11,"[61.0, 61.0, 64.0, 64.0, 64.0, 64.0, 68.0, 68.0, 68.0, 68.0, 74.0]",10,CURRENT_icmp_recv,47,57,1.0062305898749053,8.94427190999916,74.0,56.05572809000084,73.94427190999916
865,11,"[95.0, 99.0, 99.0, 99.0, 99.0, 99.0, 104.0, 104.0, 104.0, 104.0, 111.0]",10,CURRENT_icmp_recv,82,92,1.037696564170874,10.022197585581939,111.0,90.57780241441806,110.62219758558193
866,11,"[148.0, 153.0, 153.0, 153.0, 153.0, 158.0, 158.0, 158.0, 158.0, 158.0, 170.0]",10,CURRENT_icmp_recv,130,140,1.3568010505999362,11.055415967851333,170.0,143.94458403214867,166.05541596785133
867,11,"[38.0, 44.0, 44.0, 44.0, 44.0, 45.0, 45.0, 45.0, 45.0, 45.0, 58.0]",10,CURRENT_icmp_sent,13,23,2.091600386316449,6.741249472052229,58.0,37.15875052794777,50.64124947205223
868,11,"[82.0, 84.0, 84.0, 84.0, 84.0, 84.0, 87.0, 87.0, 87.0, 87.0, 91.0]",10,CURRENT_icmp_sent,56,66,1.0392304845413263,5.773502691896258,91.0,79.22649730810375,90.77350269189625
869,11,"[94.0, 94.0, 96.0, 96.0, 96.0, 96.0, 98.0, 98.0, 98.0, 98.0, 102.0]",10,CURRENT_icmp_sent,73,83,1.122497216032181,4.988876515698589,102.0,91.41112348430141,101.3888765156986
870,11,"[105.0, 108.0, 108.0, 108.0, 108.0, 110.0, 110.0, 110.0, 110.0, 110.0, 114.0]",10,CURRENT_icmp_sent,91,101,1.0242090359773204,5.174724898753341,114.0,103.52527510124666,113.87472489875334
871,11,"[126.0, 128.0, 128.0, 128.0, 128.0, 128.0, 131.0, 131.0, 131.0, 131.0, 135.0]",10,CURRENT_icmp_sent,121,131,1.0392304845413263,5.773502691896258,135.0,123.22649730810375,134.77350269189625
872,11,"[54.0, 57.0, 57.0, 57.0, 57.0, 60.0, 60.0, 60.0, 60.0, 60.0, 66.0]",12,CURRENT_icmp_recv,48,58,1.1758942438532776,6.6332495807108005,66.0,51.5667504192892,64.8332495807108
873,11,"[76.0, 79.0, 79.0, 79.0, 79.0, 82.0, 82.0, 82.0, 82.0, 82.0, 88.0]",12,CURRENT_icmp_recv,74,84,1.1758942438532776,6.6332495807108005,88.0,73.5667504192892,86.8332495807108
874,11,"[105.0, 109.0, 109.0, 109.0, 109.0, 109.0, 111.0, 111.0, 111.0, 111.0, 117.0]",12,CURRENT_icmp_recv,104,114,1.307669683062201,5.811865258054232,117.0,103.58813474194578,115.21186525805423
875,11,"[107.0, 111.0, 111.0, 111.0, 111.0, 111.0, 115.0, 115.0, 115.0, 115.0, 121.0]",13,CURRENT_icmp_recv,87,97,1.0307468284647996,8.537498983243799,121.0,103.66250101675621,120.7374989832438
876,11,"[139.0, 139.0, 143.0, 143.0, 143.0, 143.0, 146.0, 146.0, 146.0, 146.0, 152.0]",13,CURRENT_icmp_recv,117,127,1.0012341781611689,8.589399151150083,152.0,134.81060084884993,151.98939915115008
877,11,"[79.0, 82.0, 82.0, 82.0, 82.0, 82.0, 86.0, 86.0, 86.0, 86.0, 93.0]",13,CURRENT_icmp_sent,48,58,1.22860296297938,7.895146188218008,93.0,75.40485381178199,91.195146188218
878,11,"[106.0, 111.0, 111.0, 111.0, 111.0, 111.0, 114.0, 114.0, 114.0, 114.0, 121.0]",13,CURRENT_icmp_sent,74,84,1.1779389232688895,7.895146188218008,121.0,103.804853811782,119.59514618821801
879,11,"[143.0, 143.0, 148.0, 148.0, 148.0, 148.0, 151.0, 151.0, 151.0, 151.0, 159.0]",13,CURRENT_icmp_sent,104,114,1.1074092017799555,9.752492558885196,159.0,138.4475074411148,157.95249255888518
880,11,"[177.0, 180.0, 180.0, 180.0, 180.0, 180.0, 184.0, 184.0, 184.0, 184.0, 191.0]",13,CURRENT_icmp_sent,135,145,1.2286029629793782,7.895146188218008,191.0,173.404853811782,189.19514618821802
940,12,"[54.0, 54.0, 58.0, 58.0, 58.0, 58.0, 58.0, 61.0, 61.0, 61.0, 61.0, 67.0]",2,CURRENT_icmp_recv,43,54,1.0586970968934832,8.157539736063475,67.0,50.20609662757289,66.52117609969984
941,12,"[81.0, 81.0, 81.0, 83.0, 83.0, 83.0, 83.0, 86.0, 86.0, 86.0, 86.0, 91.0]",2,CURRENT_icmp_recv,73,84,1.1146408580454255,6.687845148272553,91.0,76.85760939718199,90.2332996937271
942,12,"[108.0, 108.0, 111.0, 111.0, 111.0, 111.0, 114.0, 114.0, 114.0, 114.0, 114.0, 120.0]",2,CURRENT_icmp_recv,104,115,1.0969086361906966,7.458978726096733,120.0,104.35920309208508,119.27716054427854
943,12,"[381.0, 381.0, 388.0, 388.0, 388.0, 388.0, 388.0, 398.0, 398.0, 398.0, 398.0, 414.0]",3,CURRENT_icmp_sent,123,134,1.1312691071930345,20.893670202849822,414.0,369.46996616078656,411.2573065664862
944,12,"[53.0, 53.0, 53.0, 56.0, 56.0, 56.0, 56.0, 58.0, 58.0, 58.0, 58.0, 63.0]",4,CURRENT_icmp_recv,43,54,1.0824983942240698,6.550503103509753,63.0,49.35858780558115,62.45959401260066
945,12,"[129.0, 129.0, 131.0, 131.0, 131.0, 131.0, 131.0, 134.0, 134.0, 134.0, 134.0, 141.0]",4,CURRENT_icmp_sent,91,102,1.5006492101580753,6.179143806533247,141.0,125.54812892073947,137.90641653380595
946,12,"[141.0, 141.0, 144.0, 144.0, 144.0, 144.0, 144.0, 147.0, 147.0, 147.0, 147.0, 153.0]",4,CURRENT_icmp_sent,104,115,1.1870513506546014,7.122308103927597,153.0,137.42314644152694,151.66776264938213
947,12,"[165.0, 165.0, 170.0, 170.0, 170.0, 170.0, 170.0, 172.0, 172.0, 172.0, 172.0, 183.0]",4,CURRENT_icmp_sent,130,141,1.6270580985033432,8.101627221513198,183.0,161.71655459666863,177.919809039695
948,12,"[231.0, 231.0, 236.0, 236.0, 236.0, 236.0, 236.0, 242.0, 242.0, 242.0, 242.0, 252.0]",5,CURRENT_icmp_sent,106,117,1.109536990478242,13.273349923128608,252.0,223.99937734959866,250.5460771958559
949,12,"[34.0, 34.0, 38.0, 38.0, 38.0, 38.0, 38.0, 43.0, 43.0, 43.0, 43.0, 50.0]",6,CURRENT_icmp_recv,21,32,1.0004169272643098,10.904544507180983,50.0,28.18636458372811,49.99545359809008
950,12,"[39.0, 39.0, 39.0, 42.0, 42.0, 42.0, 42.0, 45.0, 45.0, 45.0, 45.0, 55.0]",6,CURRENT_icmp_sent,12,23,1.6140004156875074,7.885544888073252,55.0,34.387182384654025,50.15827216080052
951,12,"[110.0, 110.0, 114.0, 114.0, 114.0, 114.0, 114.0, 118.0, 118.0, 118.0, 118.0, 125.0]",7,CURRENT_icmp_recv,81,92,1.0817484082578197,9.496410805236797,125.0,105.23086192203594,124.22368353250953
952,12,"[63.0, 63.0, 63.0, 65.0, 65.0, 65.0, 65.0, 66.0, 66.0, 66.0, 66.0, 71.0]",7,CURRENT_icmp_sent,33,44,1.563321665563791,3.954284212896645,71.0,60.86389760528517,68.77246603107845
953,12,"[76.0, 76.0, 78.0, 78.0, 78.0, 78.0, 78.0, 80.0, 80.0, 80.0, 80.0, 84.0]",7,CURRENT_icmp_sent,55,66,1.1870513506546003,4.748205402618399,84.0,73.61543096101796,83.11184176625476
954,12,"[88.0, 88.0, 89.0, 89.0, 89.0, 89.0, 91.0, 91.0, 91.0, 91.0, 91.0, 94.0]",7,CURRENT_icmp_sent,77,88,1.0621638445580848,4.022663070879561,94.0,85.70460965639317,93.7499357981523
955,12,"[122.0, 122.0, 122.0, 122.0, 122.0, 122.0, 122.0, 124.0, 124.0, 124.0, 124.0, 127.0]",7,CURRENT_icmp_sent,137,148,1.3390367734007438,3.190896140869863,127.0,119.53637658640287,125.9181688681426
956,12,"[23.0, 23.0, 23.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 47.0]",8,CURRENT_icmp_recv,13,24,3.569653238400649,5.908391567007971,47.0,20.00069934208294,31.81748247609888
957,12,"[55.0, 55.0, 60.0, 60.0, 60.0, 60.0, 60.0, 62.0, 62.0, 62.0, 62.0, 68.0]",8,CURRENT_icmp_recv,35,46,1.0098981301055228,8.101627221513198,68.0,51.71655459666862,67.91980903969502
958,12,"[35.0, 35.0, 35.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 68.0]",8,CURRENT_icmp_sent,13,24,3.231151638207484,8.862587350511957,68.0,30.50104901312441,48.226223714148325
959,12,"[92.0, 92.0, 94.0, 94.0, 94.0, 94.0, 97.0, 97.0, 97.0, 97.0, 97.0, 102.0]",8,CURRENT_icmp_sent,57,68,1.0801234497346432,6.480740698407861,102.0,88.51925930159214,101.48074069840786
960,12,"[121.0, 121.0, 124.0, 124.0, 124.0, 124.0, 125.0, 125.0, 125.0, 125.0, 125.0, 130.0]",8,CURRENT_icmp_sent,96,107,1.2725597704659577,4.786344211304794,130.0,119.12274669778611,128.6954351203957
961,12,"[71.0, 71.0, 73.0, 73.0, 73.0, 73.0, 73.0, 76.0, 76.0, 76.0, 76.0, 80.0]",9,CURRENT_icmp_recv,46,57,1.015145053930461,6.179143806533247,80.0,67.54812892073949,79.90641653380598
962,12,"[115.0, 115.0, 117.0, 117.0, 117.0, 117.0, 117.0, 120.0, 120.0, 120.0, 120.0, 126.0]",9,CURRENT_icmp_recv,98,109,1.3388144914155355,6.179143806533247,126.0,111.54812892073949,123.90641653380598
963,12,"[53.0, 53.0, 55.0, 55.0, 55.0, 55.0, 55.0, 58.0, 58.0, 58.0, 58.0, 63.0]",9,CURRENT_icmp_sent,33,44,1.1769797726729994,6.179143806533247,63.0,49.54812892073948,61.906416533805974
964,12,"[63.0, 63.0, 64.0, 64.0, 64.0, 64.0, 64.0, 66.0, 66.0, 66.0, 66.0, 69.0]",9,CURRENT_icmp_sent,46,57,1.1607594557138787,3.837612894400988,69.0,60.707841651053556,68.38306743985554
965,12,"[107.0, 107.0, 110.0, 110.0, 110.0, 110.0, 110.0, 111.0, 111.0, 111.0, 111.0, 115.0]",9,CURRENT_icmp_sent,124,135,1.1140124246165997,4.651490474714921,115.0,105.1666913434669,114.46967229289673
966,12,"[110.0, 110.0, 110.0, 111.0, 111.0, 111.0, 111.0, 115.0, 115.0, 115.0, 115.0, 123.0]",9,CURRENT_icmp_sent,128,139,1.5054850631235401,7.185844671043457,123.0,104.99597351077473,119.36766285286164
924,12,"[28.0, 28.0, 31.0, 31.0, 31.0, 31.0, 31.0, 35.0, 35.0, 35.0, 35.0, 41.0]",10,CURRENT_icmp_recv,16,27,1.064673570552989,8.538682035834976,41.0,23.370408873255933,40.44777294492589
925,12,"[46.0, 46.0, 46.0, 49.0, 49.0, 49.0, 49.0, 54.0, 54.0, 54.0, 54.0, 61.0]",10,CURRENT_icmp_recv,33,44,1.0213243599737853,10.770329614269007,61.0,39.22967038573099,60.77032961426901
926,12,"[61.0, 61.0, 61.0, 64.0, 64.0, 64.0, 64.0, 68.0, 68.0, 68.0, 68.0, 74.0]",10,CURRENT_icmp_recv,46,57,1.0065199976799089,9.302980949429841,74.0,55.3333826869338,73.93934458579348
927,12,"[95.0, 95.0, 99.0, 99.0, 99.0, 99.0, 99.0, 104.0, 104.0, 104.0, 104.0, 111.0]",10,CURRENT_icmp_recv,81,92,1.0004169272643098,10.904544507180983,111.0,89.1863645837281,110.99545359809008
928,12,"[148.0, 148.0, 153.0, 153.0, 153.0, 153.0, 158.0, 158.0, 158.0, 158.0, 158.0, 170.0]",10,CURRENT_icmp_recv,129,140,1.257788569498664,12.431631210161221,170.0,141.93200515347516,166.7952675737976
929,12,"[38.0, 38.0, 44.0, 44.0, 44.0, 44.0, 45.0, 45.0, 45.0, 45.0, 45.0, 58.0]",10,CURRENT_icmp_sent,12,23,1.7184151297674597,8.517361947543062,58.0,34.84627441609331,51.880998311179425
930,12,"[82.0, 82.0, 84.0, 84.0, 84.0, 84.0, 84.0, 87.0, 87.0, 87.0, 87.0, 91.0]",10,CURRENT_icmp_sent,55,66,1.015145053930461,6.179143806533247,91.0,78.54812892073949,90.90641653380598
931,12,"[94.0, 94.0, 94.0, 96.0, 96.0, 96.0, 96.0, 98.0, 98.0, 98.0, 98.0, 102.0]",10,CURRENT_icmp_sent,72,83,1.1067431421857183,5.2570299253821675,102.0,90.92478825643602,101.43884810720036
932,12,"[126.0, 126.0, 128.0, 128.0, 128.0, 128.0, 128.0, 131.0, 131.0, 131.0, 131.0, 135.0]",10,CURRENT_icmp_sent,120,131,1.0151450539304632,6.179143806533247,135.0,122.54812892073947,134.90641653380595
933,12,"[54.0, 54.0, 57.0, 57.0, 57.0, 57.0, 60.0, 60.0, 60.0, 60.0, 60.0, 66.0]",12,CURRENT_icmp_recv,47,58,1.0969086361906957,7.458978726096733,66.0,50.35920309208509,65.27716054427856
934,12,"[76.0, 76.0, 79.0, 79.0, 79.0, 79.0, 82.0, 82.0, 82.0, 82.0, 82.0, 88.0]",12,CURRENT_icmp_recv,73,84,1.0969086361906966,7.458978726096733,88.0,72.35920309208508,87.27716054427854
935,12,"[105.0, 105.0, 109.0, 109.0, 109.0, 109.0, 109.0, 111.0, 111.0, 111.0, 111.0, 117.0]",12,CURRENT_icmp_recv,103,114,1.1547005383792517,6.928203230275509,117.0,102.07179676972449,115.92820323027551
936,12,"[79.0, 79.0, 82.0, 82.0, 82.0, 82.0, 82.0, 86.0, 86.0, 86.0, 86.0, 93.0]",13,CURRENT_icmp_sent,47,58,1.1817876633138185,8.538682035834976,93.0,74.37040887325593,91.44777294492589
937,12,"[106.0, 106.0, 111.0, 111.0, 111.0, 111.0, 111.0, 114.0, 114.0, 114.0, 114.0, 121.0]",13,CURRENT_icmp_sent,73,84,1.0609672090338362,9.253991767684022,121.0,101.92782641413416,120.43580994950221
938,12,"[143.0, 143.0, 143.0, 148.0, 148.0, 148.0, 148.0, 151.0, 151.0, 151.0, 151.0, 159.0]",13,CURRENT_icmp_sent,103,114,1.073925198295093,10.496752744626225,159.0,137.23051998264648,158.22402547189895
939,12,"[177.0, 177.0, 180.0, 180.0, 180.0, 180.0, 180.0, 184.0, 184.0, 184.0, 184.0, 191.0]",13,CURRENT_icmp_sent,134,145,1.1817876633138185,8.538682035834976,191.0,172.37040887325594,189.44777294492587
