outlier_no,subset_size,subset,node,data type,index_first_element,index_last_element
454,6,"[0, 3, 3, 3, 4, 4]",2 R,CURRENT_icmp_recv,24,29
455,6,"[5, 6, 6, 6, 6, 6]",3 R,CURRENT_icmp_sent,25,30
456,6,"[2, 3, 3, 3, 3, 6]",4 R,CURRENT_icmp_recv,13,18
457,6,"[2, 3, 3, 3, 3, 6]",4 R,CURRENT_icmp_recv,14,19
458,6,"[3, 3, 3, 3, 3, 4]",4 R,CURRENT_icmp_recv,17,22
459,6,"[4, 5, 5, 5, 5, 5]",4 R,CURRENT_icmp_sent,13,18
460,6,"[4, 5, 5, 5, 5, 5]",4 R,CURRENT_icmp_sent,14,19
461,6,"[3, 3, 3, 4, 4, 7]",6 R,CURRENT_icmp_recv,17,22
462,6,"[3, 4, 4, 4, 4, 4]",8 R,CURRENT_icmp_sent,15,20
463,6,"[2, 4, 4, 4, 4, 4]",9 R,CURRENT_icmp_sent,18,23
464,6,"[3, 4, 4, 4, 4, 4]",9 R,CURRENT_icmp_sent,19,24
465,6,"[3, 4, 4, 4, 4, 4]",9 R,CURRENT_icmp_sent,20,25
466,6,"[3, 4, 4, 4, 4, 4]",9 R,CURRENT_icmp_sent,21,26
467,6,"[2, 3, 3, 3, 3, 6]",9 R,CURRENT_icmp_sent,27,32
468,7,"[4, 4, 4, 5, 5, 5, 8]",10 R,CURRENT_icmp_recv,8,14
469,7,"[4, 4, 4, 4, 5, 5, 8]",10 R,CURRENT_icmp_recv,9,15
470,7,"[3, 4, 4, 4, 4, 4, 4]",12 R,CURRENT_icmp_sent,16,22
471,7,"[0, 3, 3, 3, 4, 4, 4]",2 R,CURRENT_icmp_recv,21,27
472,7,"[0, 3, 3, 3, 4, 4, 4]",2 R,CURRENT_icmp_recv,22,28
473,7,"[0, 3, 3, 3, 3, 4, 4]",2 R,CURRENT_icmp_recv,23,29
474,7,"[0, 3, 3, 3, 3, 4, 4]",2 R,CURRENT_icmp_recv,24,30
475,7,"[2, 3, 3, 3, 3, 3, 6]",4 R,CURRENT_icmp_recv,13,19
476,7,"[4, 5, 5, 5, 5, 5, 5]",4 R,CURRENT_icmp_sent,13,19
477,7,"[3, 4, 4, 4, 4, 4, 4]",9 R,CURRENT_icmp_sent,19,25
478,7,"[3, 4, 4, 4, 4, 4, 4]",9 R,CURRENT_icmp_sent,20,26
479,8,"[4, 4, 4, 4, 5, 5, 5, 8]",10 R,CURRENT_icmp_recv,8,15
480,8,"[3, 3, 3, 3, 4, 4, 4, 6]",11 R,CURRENT_icmp_sent,28,35
481,8,"[0, 3, 3, 3, 3, 4, 4, 4]",2 R,CURRENT_icmp_recv,21,28
482,8,"[0, 3, 3, 3, 3, 4, 4, 4]",2 R,CURRENT_icmp_recv,22,29
483,8,"[0, 3, 3, 3, 3, 3, 4, 4]",2 R,CURRENT_icmp_recv,23,30
484,8,"[5, 5, 6, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,20,27
485,8,"[5, 5, 6, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,21,28
486,8,"[5, 5, 6, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,22,29
487,8,"[5, 6, 6, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,23,30
488,8,"[5, 5, 6, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,24,31
489,8,"[5, 5, 5, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,27,34
490,8,"[4, 5, 5, 5, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,28,35
491,8,"[2, 3, 3, 3, 3, 3, 4, 6]",4 R,CURRENT_icmp_recv,8,15
492,8,"[2, 3, 3, 3, 3, 3, 4, 6]",4 R,CURRENT_icmp_recv,13,20
493,8,"[2, 3, 3, 3, 3, 3, 4, 6]",4 R,CURRENT_icmp_recv,14,21
494,8,"[3, 3, 3, 3, 3, 3, 4, 6]",4 R,CURRENT_icmp_recv,15,22
495,8,"[3, 3, 3, 3, 3, 4, 4, 6]",4 R,CURRENT_icmp_recv,17,24
496,8,"[3, 3, 3, 3, 3, 4, 4, 6]",4 R,CURRENT_icmp_recv,18,25
497,8,"[4, 5, 5, 5, 5, 5, 5, 6]",4 R,CURRENT_icmp_sent,12,19
498,8,"[4, 4, 4, 4, 5, 5, 5, 7]",9 R,CURRENT_icmp_recv,8,15
499,8,"[2, 4, 4, 4, 4, 5, 5, 5]",9 R,CURRENT_icmp_recv,11,18
500,8,"[2, 4, 4, 4, 5, 5, 5, 7]",9 R,CURRENT_icmp_recv,12,19
501,8,"[2, 4, 4, 4, 4, 4, 4, 5]",9 R,CURRENT_icmp_sent,16,23
502,8,"[3, 4, 4, 4, 4, 4, 4, 4]",9 R,CURRENT_icmp_sent,19,26
503,8,"[3, 4, 4, 4, 4, 4, 4, 6]",9 R,CURRENT_icmp_sent,20,27
504,8,"[2, 3, 4, 4, 4, 4, 4, 6]",9 R,CURRENT_icmp_sent,21,28
505,8,"[2, 3, 3, 4, 4, 4, 4, 6]",9 R,CURRENT_icmp_sent,22,29
506,8,"[2, 3, 3, 3, 4, 4, 4, 6]",9 R,CURRENT_icmp_sent,23,30
507,8,"[2, 3, 3, 3, 3, 4, 4, 6]",9 R,CURRENT_icmp_sent,24,31
508,8,"[2, 3, 3, 3, 3, 4, 4, 6]",9 R,CURRENT_icmp_sent,25,32
509,9,"[3, 3, 3, 3, 4, 4, 4, 4, 6]",11 R,CURRENT_icmp_sent,27,35
510,9,"[3, 4, 4, 5, 5, 5, 6, 6, 9]",13 R,CURRENT_icmp_recv,17,25
511,9,"[3, 4, 4, 5, 5, 5, 6, 6, 9]",13 R,CURRENT_icmp_recv,18,26
512,9,"[0, 3, 3, 3, 3, 3, 4, 4, 4]",2 R,CURRENT_icmp_recv,21,29
513,9,"[0, 3, 3, 3, 3, 3, 4, 4, 4]",2 R,CURRENT_icmp_recv,22,30
514,9,"[5, 5, 5, 6, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,20,28
515,9,"[5, 5, 6, 6, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,21,29
516,9,"[5, 5, 6, 6, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,22,30
517,9,"[5, 5, 6, 6, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,23,31
518,9,"[5, 5, 5, 6, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,24,32
519,9,"[5, 5, 5, 6, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,26,34
520,9,"[4, 5, 5, 5, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,27,35
521,9,"[2, 3, 3, 3, 3, 3, 3, 4, 6]",4 R,CURRENT_icmp_recv,13,21
522,9,"[2, 3, 3, 3, 3, 3, 3, 4, 6]",4 R,CURRENT_icmp_recv,14,22
523,9,"[3, 3, 3, 3, 3, 3, 4, 4, 6]",4 R,CURRENT_icmp_recv,17,25
524,9,"[2, 4, 4, 4, 4, 5, 5, 5, 5]",9 R,CURRENT_icmp_recv,10,18
525,9,"[2, 4, 4, 4, 4, 5, 5, 5, 7]",9 R,CURRENT_icmp_recv,11,19
526,9,"[3, 4, 4, 4, 4, 4, 4, 4, 6]",9 R,CURRENT_icmp_sent,19,27
527,9,"[2, 3, 4, 4, 4, 4, 4, 4, 6]",9 R,CURRENT_icmp_sent,20,28
528,9,"[2, 3, 3, 4, 4, 4, 4, 4, 6]",9 R,CURRENT_icmp_sent,21,29
529,9,"[2, 3, 3, 3, 4, 4, 4, 4, 6]",9 R,CURRENT_icmp_sent,22,30
530,9,"[2, 3, 3, 3, 3, 4, 4, 4, 6]",9 R,CURRENT_icmp_sent,23,31
531,9,"[2, 3, 3, 3, 3, 3, 4, 4, 6]",9 R,CURRENT_icmp_sent,24,32
532,10,"[3, 3, 3, 3, 4, 4, 4, 4, 4, 6]",11 R,CURRENT_icmp_sent,26,35
533,10,"[3, 4, 4, 5, 5, 5, 6, 6, 6, 9]",13 R,CURRENT_icmp_recv,17,26
534,10,"[0, 3, 3, 3, 3, 3, 3, 4, 4, 4]",2 R,CURRENT_icmp_recv,21,30
535,10,"[5, 5, 5, 6, 6, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,20,29
536,10,"[5, 5, 6, 6, 6, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,21,30
537,10,"[5, 5, 5, 6, 6, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,22,31
538,10,"[5, 5, 5, 6, 6, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,23,32
539,10,"[5, 5, 5, 6, 6, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,24,33
540,10,"[5, 5, 5, 6, 6, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,25,34
541,10,"[4, 5, 5, 5, 6, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,26,35
542,10,"[2, 3, 3, 3, 3, 3, 3, 3, 4, 6]",4 R,CURRENT_icmp_recv,13,22
543,10,"[2, 4, 4, 4, 4, 5, 5, 5, 5, 7]",9 R,CURRENT_icmp_recv,10,19
544,10,"[2, 3, 4, 4, 4, 4, 4, 4, 4, 6]",9 R,CURRENT_icmp_sent,18,27
545,10,"[2, 3, 4, 4, 4, 4, 4, 4, 4, 6]",9 R,CURRENT_icmp_sent,19,28
546,10,"[2, 3, 3, 4, 4, 4, 4, 4, 4, 6]",9 R,CURRENT_icmp_sent,20,29
547,10,"[2, 3, 3, 3, 4, 4, 4, 4, 4, 6]",9 R,CURRENT_icmp_sent,21,30
548,10,"[2, 3, 3, 3, 3, 4, 4, 4, 4, 6]",9 R,CURRENT_icmp_sent,22,31
549,10,"[2, 3, 3, 3, 3, 3, 4, 4, 4, 6]",9 R,CURRENT_icmp_sent,23,32
550,11,"[3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 6]",11 R,CURRENT_icmp_sent,25,35
551,11,"[4, 4, 4, 5, 5, 5, 6, 6, 6, 7, 9]",13 R,CURRENT_icmp_recv,13,23
552,11,"[4, 4, 4, 5, 5, 5, 5, 6, 6, 7, 9]",13 R,CURRENT_icmp_recv,14,24
553,11,"[3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 9]",13 R,CURRENT_icmp_recv,15,25
554,11,"[3, 4, 4, 5, 5, 5, 6, 6, 6, 7, 9]",13 R,CURRENT_icmp_recv,16,26
555,11,"[3, 4, 4, 5, 5, 5, 6, 6, 6, 7, 9]",13 R,CURRENT_icmp_recv,17,27
556,11,"[3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 9]",13 R,CURRENT_icmp_recv,18,28
557,11,"[3, 4, 4, 5, 5, 5, 5, 6, 6, 7, 9]",13 R,CURRENT_icmp_recv,19,29
558,11,"[3, 4, 4, 5, 5, 5, 5, 6, 6, 7, 9]",13 R,CURRENT_icmp_recv,20,30
559,11,"[3, 4, 4, 5, 5, 5, 5, 6, 6, 7, 9]",13 R,CURRENT_icmp_recv,21,31
560,11,"[3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 9]",13 R,CURRENT_icmp_recv,22,32
561,11,"[3, 4, 4, 5, 5, 5, 6, 6, 6, 7, 9]",13 R,CURRENT_icmp_recv,23,33
562,11,"[0, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4]",2 R,CURRENT_icmp_recv,19,29
563,11,"[0, 2, 3, 3, 3, 3, 3, 3, 4, 4, 4]",2 R,CURRENT_icmp_recv,20,30
564,11,"[0, 2, 3, 3, 3, 3, 3, 3, 4, 4, 4]",2 R,CURRENT_icmp_recv,21,31
565,11,"[4, 5, 5, 5, 6, 6, 6, 6, 6, 8, 8]",3 R,CURRENT_icmp_sent,18,28
566,11,"[5, 5, 5, 6, 6, 6, 6, 6, 6, 8, 8]",3 R,CURRENT_icmp_sent,19,29
567,11,"[5, 5, 5, 6, 6, 6, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,20,30
568,11,"[5, 5, 5, 6, 6, 6, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,21,31
569,11,"[5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,22,32
570,11,"[5, 5, 5, 6, 6, 6, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,23,33
571,11,"[5, 5, 5, 6, 6, 6, 6, 6, 6, 8, 8]",3 R,CURRENT_icmp_sent,24,34
572,11,"[4, 5, 5, 5, 6, 6, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,25,35
573,11,"[2, 3, 3, 3, 3, 3, 3, 4, 4, 6, 6]",4 R,CURRENT_icmp_recv,11,21
574,11,"[2, 3, 3, 3, 3, 3, 3, 3, 4, 6, 6]",4 R,CURRENT_icmp_recv,12,22
575,11,"[2, 3, 3, 3, 3, 3, 3, 3, 4, 6, 6]",4 R,CURRENT_icmp_recv,13,23
576,11,"[2, 3, 3, 3, 3, 3, 3, 4, 4, 6, 6]",4 R,CURRENT_icmp_recv,14,24
577,11,"[3, 3, 3, 3, 3, 3, 3, 4, 4, 6, 6]",4 R,CURRENT_icmp_recv,15,25
578,11,"[3, 3, 3, 3, 3, 3, 3, 4, 4, 5, 6]",4 R,CURRENT_icmp_recv,17,27
579,11,"[3, 3, 3, 3, 3, 3, 3, 4, 4, 5, 6]",4 R,CURRENT_icmp_recv,18,28
580,11,"[3, 3, 3, 3, 3, 3, 4, 4, 4, 5, 6]",4 R,CURRENT_icmp_recv,19,29
581,11,"[3, 3, 3, 3, 3, 4, 4, 4, 4, 5, 6]",4 R,CURRENT_icmp_recv,20,30
582,11,"[3, 3, 3, 3, 3, 3, 4, 4, 4, 5, 6]",4 R,CURRENT_icmp_recv,21,31
583,11,"[2, 3, 3, 3, 3, 3, 4, 4, 4, 5, 6]",4 R,CURRENT_icmp_recv,22,32
584,11,"[2, 3, 4, 4, 4, 4, 4, 4, 4, 4, 5]",9 R,CURRENT_icmp_sent,16,26
585,11,"[2, 3, 4, 4, 4, 4, 4, 4, 4, 5, 6]",9 R,CURRENT_icmp_sent,17,27
586,11,"[2, 3, 3, 4, 4, 4, 4, 4, 4, 4, 6]",9 R,CURRENT_icmp_sent,19,29
587,11,"[2, 3, 3, 3, 4, 4, 4, 4, 4, 4, 6]",9 R,CURRENT_icmp_sent,20,30
588,11,"[2, 3, 3, 3, 3, 4, 4, 4, 4, 4, 6]",9 R,CURRENT_icmp_sent,21,31
589,11,"[2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 6]",9 R,CURRENT_icmp_sent,22,32
590,11,"[2, 3, 3, 3, 3, 3, 4, 4, 4, 5, 6]",9 R,CURRENT_icmp_sent,23,33
